Time,s,t,t_ref,e_t,devang,psi_ref,e_psi,yawrate,v,delta_cmd_logged,applied_delta_cmd,applied_delta_rate,steer_manual
0.088,8.39999688199615,-9.77458447170228e-08,4.72016056348736e-06,-4.81790640820438e-06,-7.47889700035555e-08,2.23416220492845e-05,-2.24164110192881e-05,-2.42334622788464e-06,8.35704801037846e-06,9.51299157281817e-06,9.51299157281817e-06,-3.51215458441014e-05,1.98266183398706e-14
0.089,8.39999688199615,-9.90396186022386e-08,4.72016056348736e-06,-4.8192001820896e-06,-7.72123162314401e-08,2.23416220492845e-05,-2.24188343655159e-05,-2.46074475097938e-06,8.45787433118286e-06,9.47787002697406e-06,9.47787002697406e-06,-3.51215458441009e-05,2.03028541988624e-14
0.09,8.39999688199615,-1.00365088477332e-07,4.72016056348736e-06,-4.82052565196469e-06,-7.96730609824195e-08,2.23416220492845e-05,-2.24212951102669e-05,-2.49674889299294e-06,8.5580837872761e-06,9.44274848112996e-06,9.44274848112996e-06,-3.51215458441026e-05,2.07794212210314e-14
0.091,8.39999688199615,-1.01718842222655e-07,4.72016056348736e-06,-4.82187940571001e-06,-8.21698098754124e-08,2.23416220492845e-05,-2.24237918591599e-05,-2.52951739225013e-06,8.65907719242472e-06,9.40762693528586e-06,9.40762693528586e-06,-3.51215458441009e-05,2.1256220941337e-14
0.092,8.39999688199615,-1.03091502613937e-07,4.72016056348736e-06,-4.82325206610129e-06,-8.46993272676626e-08,2.23416220492845e-05,-2.24263213765522e-05,-2.56114395463619e-06,8.75919094763737e-06,9.37250538944176e-06,9.37250538944176e-06,-3.51215458441026e-05,2.17334965079979e-14
0.093,8.39999688199615,-1.04481156043307e-07,4.72016056348736e-06,-4.82464171953066e-06,-8.72604712222988e-08,2.23416220492845e-05,-2.24288825205068e-05,-2.5943859899898e-06,8.85631615870672e-06,9.33738384359766e-06,9.33738384359766e-06,-3.51215458441009e-05,2.22112448297645e-14
0.094,8.39999688199615,-1.05894858543622e-07,4.72016056348736e-06,-4.82605542203098e-06,-8.98548572122886e-08,2.23416220492845e-05,-2.24314769064968e-05,-2.62888855420599e-06,8.95087732256683e-06,9.30226229775356e-06,9.30226229775356e-06,-3.51215458441026e-05,2.26888669721292e-14
0.095,8.39999688199615,-1.07338086751865e-07,4.72016056348736e-06,-4.82749865023922e-06,-9.24837457664946e-08,2.23416220492845e-05,-2.2434105795051e-05,-2.66185343167304e-06,9.04500418390534e-06,9.26714075190945e-06,9.26714075190945e-06,-3.51215458441009e-05,2.31655857489034e-14
0.096,8.39999688199615,-1.08806830514498e-07,4.72016056348736e-06,-4.82896739400186e-06,-9.51455991981676e-08,2.23416220492845e-05,-2.24367676484827e-05,-2.69220964418532e-06,9.13941270557993e-06,9.23201920606535e-06,9.23201920606535e-06,-3.51215458441009e-05,2.36410158668942e-14
0.097,8.39999688199615,-1.10293717973467e-07,4.72016056348736e-06,-4.83045428146083e-06,-9.78378088423529e-08,2.23416220492845e-05,-2.24394598581269e-05,-2.72196406847373e-06,9.23254921509229e-06,9.19689766022125e-06,9.19689766022125e-06,-3.51215458441009e-05,2.41152454904576e-14
0.098,8.39999688199615,-1.11798431290704e-07,4.72016056348736e-06,-4.83195899477806e-06,-1.00559772910827e-07,2.23416220492845e-05,-2.24421818221953e-05,-2.75304937182117e-06,9.32296956893792e-06,9.16177611437715e-06,9.16177611437715e-06,-3.51215458441026e-05,2.45883581736335e-14
0.099,8.39999688199615,-1.13326799196571e-07,4.72016056348736e-06,-4.83348736268393e-06,-1.03312822282648e-07,2.23416220492845e-05,-2.24449348715672e-05,-2.78476124815094e-06,9.41134721249342e-06,9.12665456853305e-06,9.12665456853305e-06,-3.51215458441009e-05,2.506010129904e-14
0.1,8.39999688199615,-1.14881974390113e-07,4.72016056348736e-06,-4.83504253787747e-06,-1.06097583530799e-07,2.23416220492845e-05,-2.24477196328153e-05,-2.81487661081564e-06,9.49934916757106e-06,9.09153302268895e-06,9.09153302268895e-06,-3.51215458441026e-05,2.55301273402568e-14
0.101,8.39999688199615,-1.16459692161409e-07,4.72016056348736e-06,-4.83662025564877e-06,-1.08912460141614e-07,2.23416220492845e-05,-2.24505345094261e-05,-2.84292646702103e-06,9.58723541016923e-06,9.06696093677221e-06,9.06696093677221e-06,-2.45720859167336e-05,2.59983753329615e-14
0.102,8.39999688199615,-1.18054326236187e-07,4.72016056348736e-06,-4.83821488972354e-06,-1.11755386608635e-07,2.23416220492845e-05,-2.24533774358931e-05,-2.87072236184069e-06,9.67363369801541e-06,9.04238885085548e-06,9.04238885085548e-06,-2.45720859167353e-05,2.64650809642551e-14
0.103,8.39999688199615,-1.19666546324732e-07,4.72016056348736e-06,-4.83982710981209e-06,-1.14626108970476e-07,2.23416220492845e-05,-2.2456248158255e-05,-2.89955242082477e-06,9.75760807966606e-06,9.01781676493874e-06,9.01781676493874e-06,-2.45720859167353e-05,2.6930393494262e-14
0.104,8.39999688199615,-1.21300971761097e-07,4.72016056348736e-06,-4.84146153524845e-06,-1.17525661391301e-07,2.23416220492845e-05,-2.24591477106758e-05,-2.9285567052031e-06,9.83993384325144e-06,8.99324467902201e-06,8.99324467902201e-06,-2.45720859167336e-05,2.7394135581796e-14
0.105,8.39999688199615,-1.22959266933002e-07,4.72016056348736e-06,-4.84311983042036e-06,-1.20454218096504e-07,2.23416220492845e-05,-2.2462076267381e-05,-2.95594768726798e-06,9.92186795871027e-06,8.96867259310527e-06,8.96867259310527e-06,-2.45720859167339e-05,2.78559959251737e-14
0.106,8.39999678150269,-1.24636999503371e-07,4.72015929244607e-06,-4.84479629194944e-06,-1.23410165783772e-07,2.23416163139217e-05,-2.24650264797055e-05,-2.98177557999427e-06,1.00033674331091e-05,8.94410050718854e-06,8.94410050718854e-06,-2.45720859167336e-05,2.83158530059818e-14
0.107,8.39999678150269,-1.26329892585839e-07,4.72015929244607e-06,-4.84648918503191e-06,-1.26391941363766e-07,2.23416163139217e-05,-2.24680082552855e-05,-3.00768091640134e-06,1.0083295597302e-05,8.91952842127181e-06,8.91952842127181e-06,-2.45720859167353e-05,2.87737899089027e-14
0.108,8.39999678150269,-1.28039569399373e-07,4.72015929244607e-06,-4.84819886184544e-06,-1.29399622280168e-07,2.23416163139217e-05,-2.24710159362019e-05,-3.03428805599299e-06,1.01611226075597e-05,8.89495633535507e-06,8.89495633535507e-06,-2.45720859167336e-05,2.92298104283808e-14
0.109,8.39999678150269,-1.29769580987711e-07,4.72015929244607e-06,-4.84992887343378e-06,-1.32433910336161e-07,2.23416163139217e-05,-2.24740502242579e-05,-3.06063657101957e-06,1.02375999256574e-05,8.87038424943834e-06,8.87038424943834e-06,-2.45720859167353e-05,2.96836987614279e-14
0.11,8.39999678150269,-1.31519818443883e-07,4.72015929244607e-06,-4.85167911088995e-06,-1.3549454690718e-07,2.23416163139217e-05,-2.24771108608289e-05,-3.08566261066037e-06,1.03136020091128e-05,8.8458121635216e-06,8.8458121635216e-06,-2.45720859167336e-05,3.01352307623661e-14
0.111,8.39999678150269,-1.33286797271229e-07,4.72015929244607e-06,-4.8534460897173e-06,-1.38580209517841e-07,2.23416163139217e-05,-2.24801965234396e-05,-3.10953008167205e-06,1.03889227457928e-05,8.82124007760487e-06,8.82124007760487e-06,-2.45720859167336e-05,3.05843843629309e-14
0.112,8.39999678150269,-1.35067745203342e-07,4.72015929244607e-06,-4.85522703764941e-06,-1.41689739599513e-07,2.23416163139217e-05,-2.24833060535212e-05,-3.13345223143129e-06,1.04626762430833e-05,8.79666799168813e-06,8.79666799168813e-06,-2.45720859167353e-05,3.10312690460559e-14
0.113,8.39999678150269,-1.36863802711781e-07,4.72015929244607e-06,-4.85702309515785e-06,-1.44823191830944e-07,2.23416163139217e-05,-2.24864395057527e-05,-3.15793630207717e-06,1.05346056471578e-05,8.7720959057714e-06,8.7720959057714e-06,-2.45720859167353e-05,3.14759225024233e-14
0.114,8.39999678150269,-1.38677936853295e-07,4.72015929244607e-06,-4.85883722929936e-06,-1.47981128133021e-07,2.23416163139217e-05,-2.24895974420547e-05,-3.18195995682584e-06,1.06053907231932e-05,8.74752381985467e-06,8.74752381985467e-06,-2.45720859167336e-05,3.19182245719179e-14
0.115,8.39999678150269,-1.40509493640651e-07,4.72015929244607e-06,-4.86066878608672e-06,-1.51163088089847e-07,2.23416163139217e-05,-2.24927794020116e-05,-3.20474619003463e-06,1.06756151904249e-05,8.72295173393793e-06,8.72295173393793e-06,-2.45720859167336e-05,3.23580666187799e-14
0.116,8.39999678150269,-1.42355221084067e-07,4.72015929244607e-06,-4.86251451353013e-06,-1.54367834279882e-07,2.23416163139217e-05,-2.24959841482016e-05,-3.22672093167185e-06,1.07449691074335e-05,8.6983796480212e-06,8.6983796480212e-06,-2.45720859167353e-05,3.27954838244929e-14
0.117,8.39999678150269,-1.44213204162234e-07,4.72015929244607e-06,-4.8643724966083e-06,-1.57594555211553e-07,2.23416163139217e-05,-2.24992108691333e-05,-3.24891631392389e-06,1.08127932245437e-05,8.67380756210446e-06,8.67380756210446e-06,-2.45720859167336e-05,3.32305675231534e-14
0.118,8.39999678150269,-1.46085281098181e-07,4.72015929244607e-06,-4.86624457354425e-06,-1.60843471525477e-07,2.23416163139217e-05,-2.25024597854472e-05,-3.27129802561923e-06,1.08790410745796e-05,8.64923547618773e-06,8.64923547618773e-06,-2.45720859167353e-05,3.36633039637154e-14
0.119,8.39999678150269,-1.47973027646824e-07,4.72015929244607e-06,-4.86813232009289e-06,-1.64114769551097e-07,2.23416163139217e-05,-2.25057310834728e-05,-3.29311929465901e-06,1.09442823843007e-05,8.62466339027099e-06,8.62466339027099e-06,-2.45720859167336e-05,3.40935706368011e-14
0.12,8.39999678150269,-1.49875389827911e-07,4.72015929244607e-06,-4.87003468227398e-06,-1.67407888845756e-07,2.23416163139217e-05,-2.25090242027675e-05,-3.31393589945642e-06,1.10088510090708e-05,8.60009130435426e-06,8.60009130435426e-06,-2.45720859167339e-05,3.45212691784805e-14
0.121,8.39999678150269,-1.51789652773526e-07,4.72015929244607e-06,-4.87194894521959e-06,-1.70721824745212e-07,2.23416163139217e-05,-2.25123381386669e-05,-3.3342953366519e-06,1.10724303170015e-05,8.58588689382591e-06,8.58588689382591e-06,-1.42044105283515e-05,3.49464311738805e-14
0.122,8.39999678150269,-1.53715273118104e-07,4.72015929244607e-06,-4.87387456556417e-06,-1.74056120081864e-07,2.23416163139217e-05,-2.25156724340036e-05,-3.35471080344958e-06,1.11345692353216e-05,8.57168248329756e-06,8.57168248329756e-06,-1.42044105283498e-05,3.536912112712e-14
0.123,8.39999678150269,-1.55653415855925e-07,4.72015929244607e-06,-4.87581270830199e-06,-1.77410830885313e-07,2.23416163139217e-05,-2.2519027144807e-05,-3.37514001673084e-06,1.1195321781089e-05,8.55747807276921e-06,8.55747807276921e-06,-1.42044105283515e-05,3.5789301379147e-14
0.124,8.39999678150269,-1.57604779121203e-07,4.72015929244607e-06,-4.87776407156727e-06,-1.80785970902044e-07,2.23416163139217e-05,-2.25224022848238e-05,-3.39510574296428e-06,1.1255129736329e-05,8.54327366224086e-06,8.54327366224086e-06,-1.42044105283515e-05,3.62068840638164e-14
0.125,8.39999678150269,-1.59568632079722e-07,4.72015929244607e-06,-4.87972792452579e-06,-1.84181076645009e-07,2.23416163139217e-05,-2.25257973905667e-05,-3.41422532790279e-06,1.13141852157293e-05,8.5290692517125e-06,8.5290692517125e-06,-1.42044105283515e-05,3.66218384659742e-14
0.126,8.39999678150269,-1.6154298886873e-07,4.72015929244607e-06,-4.8817022813148e-06,-1.87595301972911e-07,2.23416163139217e-05,-2.25292116158946e-05,-3.43291911205681e-06,1.13721905344652e-05,8.51486484118415e-06,8.51486484118415e-06,-1.42044105283515e-05,3.70342178295975e-14
0.127,8.39999678150269,-1.63527340049205e-07,4.72015929244607e-06,-4.88368663249527e-06,-1.91028221084968e-07,2.23416163139217e-05,-2.25326445350067e-05,-3.45166372921165e-06,1.14288162851475e-05,8.5006604306558e-06,8.5006604306558e-06,-1.42044105283515e-05,3.74440605500148e-14
0.128,8.39999678150269,-1.65522750460637e-07,4.72015929244607e-06,-4.8856820429067e-06,-1.9447988481418e-07,2.23416163139217e-05,-2.25360961987359e-05,-3.47033953716917e-06,1.1484168982204e-05,8.48645602012745e-06,8.48645602012745e-06,-1.42044105283498e-05,3.78513332488887e-14
0.129,8.39999668169746,-1.67529782386823e-07,4.72015803010953e-06,-4.88768781249635e-06,-1.97950224351349e-07,2.23416106178377e-05,-2.2539560842189e-05,-3.48846803286957e-06,1.15386080218073e-05,8.4722516095991e-06,8.4722516095991e-06,-1.42044105283515e-05,3.82559698013725e-14
0.13,8.39999668169746,-1.69547126944542e-07,4.72015803010953e-06,-4.88970515705407e-06,-2.01438692384219e-07,2.23416106178377e-05,-2.25430493102219e-05,-3.50601180979457e-06,1.1592242205547e-05,8.45804719907075e-06,8.45804719907075e-06,-1.42044105283515e-05,3.86579573849842e-14
0.131,8.39999668169746,-1.71573419883763e-07,4.72015803010953e-06,-4.89173144999329e-06,-2.04944704194013e-07,2.23416106178377e-05,-2.25465553220317e-05,-3.52330204242083e-06,1.16448266595775e-05,8.4438427885424e-06,8.4438427885424e-06,-1.42044105283515e-05,3.90573340644359e-14
0.132,8.39999668169746,-1.73608711084524e-07,4.72015803010953e-06,-4.89376674119406e-06,-2.08468006236434e-07,2.23416106178377e-05,-2.25500786240741e-05,-3.54053525811184e-06,1.16961384687401e-05,8.42963837801405e-06,8.42963837801405e-06,-1.42044105283515e-05,3.9454125467466e-14
0.133,8.39999668169746,-1.75653680598571e-07,4.72015803010953e-06,-4.8958117107081e-06,-2.12008541494546e-07,2.23416106178377e-05,-2.25536191593322e-05,-3.55760760372453e-06,1.17462686563547e-05,8.4154339674857e-06,8.4154339674857e-06,-1.42044105283498e-05,3.98483086205065e-14
0.134,8.39999668169746,-1.77708585320756e-07,4.72015803010953e-06,-4.89786661543029e-06,-2.1556614909827e-07,2.23416106178377e-05,-2.2557176766936e-05,-3.5741982728831e-06,1.17954598676038e-05,8.40122955695734e-06,8.40122955695734e-06,-1.42044105283515e-05,4.02398359410674e-14
0.135,8.39999668169746,-1.79772562931125e-07,4.72015803010953e-06,-4.89993059304066e-06,-2.19140347371153e-07,2.23416106178377e-05,-2.25607509652088e-05,-3.59024633487742e-06,1.18437634387726e-05,8.38702514642899e-06,8.38702514642899e-06,-1.42044105283515e-05,4.06286973182026e-14
0.136,8.39999668169746,-1.81844564552903e-07,4.72015803010953e-06,-4.90200259466243e-06,-2.22730593706031e-07,2.23416106178377e-05,-2.25643412115437e-05,-3.6060206954387e-06,1.1890995361798e-05,8.37282073590064e-06,8.37282073590064e-06,-1.42044105283515e-05,4.10149162303413e-14
0.137,8.39999668169746,-1.83924463826885e-07,4.72015803010953e-06,-4.90408249393642e-06,-2.2633661440147e-07,2.23416106178377e-05,-2.25679472322392e-05,-3.62172646672303e-06,1.19370217191097e-05,8.35861632537229e-06,8.35861632537229e-06,-1.42044105283515e-05,4.13984964732039e-14
0.138,8.39999668169746,-1.86012790696591e-07,4.72015803010953e-06,-4.90617082080612e-06,-2.29958340868193e-07,2.23416106178377e-05,-2.25715689587059e-05,-3.63723803857211e-06,1.1981945607318e-05,8.34441191484394e-06,8.34441191484394e-06,-1.42044105283498e-05,4.17794046895318e-14
0.139,8.39999668169746,-1.88109594563209e-07,4.72015803010953e-06,-4.90826762467274e-06,-2.33595578906765e-07,2.23416106178377e-05,-2.25752061967445e-05,-3.65231562949447e-06,1.20259470738763e-05,8.33020750431559e-06,8.33020750431559e-06,-1.42044105283515e-05,4.21576083927015e-14
0.14,8.39999668169746,-1.90214097059415e-07,4.72015803010953e-06,-4.91037212716895e-06,-2.37247894536259e-07,2.23416106178377e-05,-2.2578858512374e-05,-3.66695728593536e-06,1.20690325661479e-05,8.31600309378724e-06,8.31600309378724e-06,-1.42044105283515e-05,4.25330990269427e-14
0.141,8.39999668169746,-1.92325319457722e-07,4.72015803010953e-06,-4.91248334956725e-06,-2.40914851822195e-07,2.23416106178377e-05,-2.25825254696599e-05,-3.68148129793519e-06,1.21110612193054e-05,8.30963498394584e-06,8.30963498394584e-06,-6.36810984140091e-06,4.29058874466464e-14
0.142,8.39999668169746,-1.94443405111337e-07,4.72015803010953e-06,-4.91460143522087e-06,-2.4459633312013e-07,2.23416106178377e-05,-2.25862069509578e-05,-3.69596114594239e-06,1.21519741653958e-05,8.30326687410443e-06,8.30326687410443e-06,-6.36810984140091e-06,4.32759805268172e-14
0.143,8.39999668169746,-1.96568984830551e-07,4.72015803010953e-06,-4.91672701494008e-06,-2.48292294266072e-07,2.23416106178377e-05,-2.25899029121038e-05,-3.71013796791507e-06,1.21918678312937e-05,8.29689876426303e-06,8.29689876426303e-06,-6.3681098414026e-06,4.36433579198712e-14
0.144,8.39999668169746,-1.98701781547793e-07,4.72015803010953e-06,-4.91885981165732e-06,-2.52002432233987e-07,2.23416106178377e-05,-2.25936130500717e-05,-3.72390026018718e-06,1.22308288382794e-05,8.29053065442163e-06,8.29053065442163e-06,-6.36810984140091e-06,4.4007997836037e-14
0.145,8.39999668169746,-2.0084113707339e-07,4.72015803010953e-06,-4.92099916718292e-06,-2.55726332494174e-07,2.23416106178377e-05,-2.25973369503319e-05,-3.73732566065648e-06,1.2268809371327e-05,8.28416254458023e-06,8.28416254458023e-06,-6.36810984140108e-06,4.43699079843274e-14
0.146,8.39999668169746,-2.02986661557844e-07,4.72015803010953e-06,-4.92314469166737e-06,-2.59463658154831e-07,2.23416106178377e-05,-2.26010742759925e-05,-3.75056241337902e-06,1.23057141056359e-05,8.27779443473883e-06,8.27779443473883e-06,-6.36810984140091e-06,4.47291131543544e-14
0.147,8.39999668169746,-2.05138450339038e-07,4.72015803010953e-06,-4.92529648044857e-06,-2.6321422056821e-07,2.23416106178377e-05,-2.26048248384059e-05,-3.76362565140195e-06,1.23415439215823e-05,8.27142632489743e-06,8.27142632489743e-06,-6.36810984140091e-06,4.50856196343265e-14
0.148,8.39999668169746,-2.0729661152595e-07,4.72015803010953e-06,-4.92745464163548e-06,-2.66977846219612e-07,2.23416106178377e-05,-2.26085884640573e-05,-3.77639857626524e-06,1.23763919506068e-05,8.26505821505603e-06,8.26505821505603e-06,-6.3681098414026e-06,4.54394083297746e-14
0.149,8.39999668169746,-2.0946082742901e-07,4.72015803010953e-06,-4.92961885753854e-06,-2.70754244795877e-07,2.23416106178377e-05,-2.26123648626336e-05,-3.78881617104189e-06,1.24103123343888e-05,8.25869010521462e-06,8.25869010521462e-06,-6.36810984140091e-06,4.57904634137178e-14
0.15,8.39999668169746,-2.11630554459823e-07,4.72015803010953e-06,-4.93178858456935e-06,-2.74543060966919e-07,2.23416106178377e-05,-2.26161536788046e-05,-3.80095862200114e-06,1.24432560243828e-05,8.25232199537322e-06,8.25232199537322e-06,-6.36810984140091e-06,4.61387920406711e-14
0.151,8.39999658136638,-2.13805522082522e-07,4.72015676112198e-06,-4.9339622832045e-06,-2.7834401958892e-07,2.23416048917421e-05,-2.2619948911331e-05,-3.81293378119137e-06,1.24751555982805e-05,8.24595388553182e-06,8.24595388553182e-06,-6.36810984140091e-06,4.64843983236619e-14
0.152,8.39999658136638,-2.15985810984804e-07,4.72015676112198e-06,-4.93614257210679e-06,-2.82156953370111e-07,2.23416048917421e-05,-2.26237618451122e-05,-3.82473200436917e-06,1.25060267585804e-05,8.23958577569042e-06,8.23958577569042e-06,-6.36810984140091e-06,4.6827260557259e-14
0.153,8.39999658136638,-2.18171443934477e-07,4.72015676112198e-06,-4.93832820505646e-06,-2.85981685374481e-07,2.23416048917421e-05,-2.26275865771166e-05,-3.83625691309653e-06,1.25359444943509e-05,8.23321766584902e-06,8.23321766584902e-06,-6.3681098414026e-06,4.7167346241053e-14
0.154,8.39999658136638,-2.20362103581469e-07,4.72015676112198e-06,-4.94051886470345e-06,-2.89817942287577e-07,2.23416048917421e-05,-2.26314228340297e-05,-3.84747203776204e-06,1.25649395644208e-05,8.22684955600762e-06,8.22684955600762e-06,-6.36810984140091e-06,4.75046317695453e-14
0.155,8.39999658136638,-2.22557129984582e-07,4.72015676112198e-06,-4.94271389110657e-06,-2.93665414325339e-07,2.23416048917421e-05,-2.26352703060674e-05,-3.85854583214645e-06,1.25929780964831e-05,8.22048144616622e-06,8.22048144616622e-06,-6.36810984140091e-06,4.78391200980617e-14
0.156,8.39999658136638,-2.24756707575042e-07,4.72015676112198e-06,-4.94491346869702e-06,-2.97523960157486e-07,2.23416048917421e-05,-2.26391288518996e-05,-3.86940186091173e-06,1.26200239900804e-05,8.21411333632482e-06,8.21411333632482e-06,-6.36810984140091e-06,4.8170819554762e-14
0.157,8.39999658136638,-2.26960755239547e-07,4.72015676112198e-06,-4.94711751636153e-06,-3.01393362018397e-07,2.23416048917421e-05,-2.26429982537605e-05,-3.88003754460889e-06,1.2646086074357e-05,8.20774522648342e-06,8.20774522648342e-06,-6.36810984140091e-06,4.84997306710817e-14
0.158,8.39999658136638,-2.2916917068334e-07,4.72015676112198e-06,-4.94932593180532e-06,-3.05273399563006e-07,2.23416048917421e-05,-2.26468782913051e-05,-3.89041842817288e-06,1.26711955158744e-05,8.20137711664201e-06,8.20137711664201e-06,-6.3681098414026e-06,4.88258522725504e-14
0.159,8.39999658136638,-2.31381723724168e-07,4.72015676112198e-06,-4.95153848484615e-06,-3.09163817991179e-07,2.23416048917421e-05,-2.26507687097333e-05,-3.90053245279699e-06,1.26953676772981e-05,8.19500900680061e-06,8.19500900680061e-06,-6.36810984140091e-06,4.91491913744349e-14
0.16,8.39999658136638,-2.33598136872443e-07,4.72015676112198e-06,-4.95375489799443e-06,-3.13064350443976e-07,2.23416048917421e-05,-2.2654669242186e-05,-3.91040852795693e-06,1.27185897010247e-05,8.18864089695921e-06,8.18864089695921e-06,-6.36810984140091e-06,4.94697609112747e-14
0.161,8.39999658136638,-2.35818225557311e-07,4.72015676112198e-06,-4.95597498667929e-06,-3.16974758971933e-07,2.23416048917421e-05,-2.2658579650714e-05,-3.92007712669872e-06,1.27408484648355e-05,8.18718433100976e-06,8.18718433100976e-06,-1.45656594945087e-06,4.9787567634695e-14
